folder path,File name,Extension,Size (KB),Created Date
C:/Users/XXX/OneDrive/Documents\Visual Studio UDEMY\my-app\my-app\node_modules\@testing-library\jest-dom\dist,to-have-display-value.js,.js,1.84,3/22/2022
C:/Users/XXX/OneDrive/Documents\Visual Studio UDEMY\my-app\my-app\node_modules\@testing-library\jest-dom\dist,to-have-errormessage.js,.js,1.95,3/22/2022
C:/Users/XXX/OneDrive/Documents\Visual Studio UDEMY\my-app\my-app\node_modules\@testing-library\jest-dom\dist,to-have-focus.js,.js,0.62,3/22/2022
C:/Users/XXX/OneDrive/Documents\Visual Studio UDEMY\my-app\my-app\node_modules\@testing-library\jest-dom\dist,to-have-form-values.js,.js,3.17,3/22/2022
C:/Users/XXX/OneDrive/Documents\Visual Studio UDEMY\my-app\my-app\node_modules\@testing-library\jest-dom\dist,to-have-style.js,.js,2.19,3/22/2022
C:/Users/XXX/OneDrive/Documents\Visual Studio UDEMY\my-app\my-app\node_modules\@testing-library\jest-dom\dist,to-have-text-content.js,.js,1.03,3/22/2022
C:/Users/XXX/OneDrive/Documents\Visual Studio UDEMY\my-app\my-app\node_modules\@testing-library\jest-dom\dist,to-have-value.js,.js,1.61,3/22/2022
C:/Users/XXX/OneDrive/Documents\Visual Studio UDEMY\my-app\my-app\node_modules\@testing-library\jest-dom\dist,utils.js,.js,6.15,3/22/2022
C:/Users/XXX/OneDrive/Documents\Visual Studio UDEMY\my-app\my-app\node_modules\@testing-library\jest-dom\node_modules\ansi-styles,index.js,.js,4.04,3/22/2022
C:/Users/XXX/OneDrive/Documents\Visual Studio UDEMY\my-app\my-app\node_modules\@testing-library\jest-dom\node_modules\ansi-styles,package.json,.json,1.03,3/22/2022
C:/Users/XXX/OneDrive/Documents\Visual Studio UDEMY\my-app\my-app\node_modules\@testing-library\jest-dom\node_modules\aria-query,package.json,.json,1.75,3/22/2022
C:/Users/XXX/OneDrive/Documents\Visual Studio UDEMY\my-app\my-app\node_modules\@testing-library\jest-dom\node_modules\aria-query\lib,ariaPropsMap.js,.js,4.95,3/22/2022
C:/Users/XXX/OneDrive/Documents\Visual Studio UDEMY\my-app\my-app\node_modules\@testing-library\jest-dom\node_modules\aria-query\lib,domMap.js,.js,6.48,3/22/2022
C:/Users/XXX/OneDrive/Documents\Visual Studio UDEMY\my-app\my-app\node_modules\@testing-library\jest-dom\node_modules\aria-query\lib,elementRoleMap.js,.js,3.73,3/22/2022
C:/Users/XXX/OneDrive/Documents\Visual Studio UDEMY\my-app\my-app\node_modules\@testing-library\jest-dom\node_modules\aria-query\lib,index 2.js,.js,0.92,3/22/2022
C:/Users/XXX/OneDrive/Documents\Visual Studio UDEMY\my-app\my-app\node_modules\@testing-library\jest-dom\node_modules\aria-query\lib,index.js,.js,0.92,3/22/2022
C:/Users/XXX/OneDrive/Documents\Visual Studio UDEMY\my-app\my-app\node_modules\@testing-library\jest-dom\node_modules\aria-query\lib,roleElementMap 2.js,.js,3.39,3/22/2022
C:/Users/XXX/OneDrive/Documents\Visual Studio UDEMY\my-app\my-app\node_modules\@testing-library\jest-dom\node_modules\aria-query\lib,roleElementMap.js,.js,3.39,3/22/2022
C:/Users/XXX/OneDrive/Documents\Visual Studio UDEMY\my-app\my-app\node_modules\@testing-library\jest-dom\node_modules\aria-query\lib,rolesMap 2.js,.js,5.5,3/22/2022
C:/Users/XXX/OneDrive/Documents\Visual Studio UDEMY\my-app\my-app\node_modules\@testing-library\jest-dom\node_modules\aria-query\lib,rolesMap.js,.js,5.5,3/22/2022
C:/Users/XXX/OneDrive/Documents\Visual Studio UDEMY\my-app\my-app\node_modules\@testing-library\jest-dom\node_modules\aria-query\lib\etc\roles,ariaAbstractRoles.js,.js,1.63,3/22/2022
C:/Users/XXX/OneDrive/Documents\Visual Studio UDEMY\my-app\my-app\node_modules\@testing-library\jest-dom\node_modules\aria-query\lib\etc\roles,ariaDpubRoles.js,.js,5.07,3/22/2022
C:/Users/XXX/OneDrive/Documents\Visual Studio UDEMY\my-app\my-app\node_modules\@testing-library\jest-dom\node_modules\aria-query\lib\etc\roles,ariaLiteralRoles.js,.js,9.37,3/22/2022
C:/Users/XXX/OneDrive/Documents\Visual Studio UDEMY\my-app\my-app\node_modules\@testing-library\jest-dom\node_modules\aria-query\lib\etc\roles\abstract,commandRole 2.js,.js,0.57,3/22/2022
C:/Users/XXX/OneDrive/Documents\Visual Studio UDEMY\my-app\my-app\node_modules\@testing-library\jest-dom\node_modules\aria-query\lib\etc\roles\abstract,commandRole.js,.js,0.57,3/22/2022
C:/Users/XXX/OneDrive/Documents\Visual Studio UDEMY\my-app\my-app\node_modules\@testing-library\jest-dom\node_modules\aria-query\lib\etc\roles\abstract,compositeRole 2.js,.js,0.57,3/22/2022
C:/Users/XXX/OneDrive/Documents\Visual Studio UDEMY\my-app\my-app\node_modules\@testing-library\jest-dom\node_modules\aria-query\lib\etc\roles\abstract,compositeRole.js,.js,0.57,3/22/2022
C:/Users/XXX/OneDrive/Documents\Visual Studio UDEMY\my-app\my-app\node_modules\@testing-library\jest-dom\node_modules\aria-query\lib\etc\roles\abstract,inputRole.js,.js,0.59,3/22/2022
C:/Users/XXX/OneDrive/Documents\Visual Studio UDEMY\my-app\my-app\node_modules\@testing-library\jest-dom\node_modules\aria-query\lib\etc\roles\abstract,landmarkRole.js,.js,0.52,3/22/2022
C:/Users/XXX/OneDrive/Documents\Visual Studio UDEMY\my-app\my-app\node_modules\@testing-library\jest-dom\node_modules\aria-query\lib\etc\roles\abstract,rangeRole.js,.js,0.58,3/22/2022
C:/Users/XXX/OneDrive/Documents\Visual Studio UDEMY\my-app\my-app\node_modules\@testing-library\jest-dom\node_modules\aria-query\lib\etc\roles\abstract,roletypeRole.js,.js,1.12,3/22/2022
C:/Users/XXX/OneDrive/Documents\Visual Studio UDEMY\my-app\my-app\node_modules\@testing-library\jest-dom\node_modules\aria-query\lib\etc\roles\abstract,sectionheadRole.js,.js,0.52,3/22/2022
C:/Users/XXX/OneDrive/Documents\Visual Studio UDEMY\my-app\my-app\node_modules\@testing-library\jest-dom\node_modules\aria-query\lib\etc\roles\abstract,sectionRole.js,.js,0.7,3/22/2022
C:/Users/XXX/OneDrive/Documents\Visual Studio UDEMY\my-app\my-app\node_modules\@testing-library\jest-dom\node_modules\aria-query\lib\etc\roles\abstract,selectRole.js,.js,0.59,3/22/2022
C:/Users/XXX/OneDrive/Documents\Visual Studio UDEMY\my-app\my-app\node_modules\@testing-library\jest-dom\node_modules\aria-query\lib\etc\roles\abstract,structureRole.js,.js,0.49,3/22/2022
C:/Users/XXX/OneDrive/Documents\Visual Studio UDEMY\my-app\my-app\node_modules\@testing-library\jest-dom\node_modules\aria-query\lib\etc\roles\abstract,widgetRole.js,.js,0.48,3/22/2022
C:/Users/XXX/OneDrive/Documents\Visual Studio UDEMY\my-app\my-app\node_modules\@testing-library\jest-dom\node_modules\aria-query\lib\etc\roles\abstract,windowRole.js,.js,0.51,3/22/2022
C:/Users/XXX/OneDrive/Documents\Visual Studio UDEMY\my-app\my-app\node_modules\@testing-library\jest-dom\node_modules\aria-query\lib\etc\roles\dpub,docAbstractRole 2.js,.js,0.74,3/22/2022
C:/Users/XXX/OneDrive/Documents\Visual Studio UDEMY\my-app\my-app\node_modules\@testing-library\jest-dom\node_modules\aria-query\lib\etc\roles\dpub,docAbstractRole.js,.js,0.74,3/22/2022
C:/Users/XXX/OneDrive/Documents\Visual Studio UDEMY\my-app\my-app\node_modules\@testing-library\jest-dom\node_modules\aria-query\lib\etc\roles\dpub,docAcknowledgmentsRole.js,.js,0.77,3/22/2022
C:/Users/XXX/OneDrive/Documents\Visual Studio UDEMY\my-app\my-app\node_modules\@testing-library\jest-dom\node_modules\aria-query\lib\etc\roles\dpub,docAfterwordRole.js,.js,0.75,3/22/2022
C:/Users/XXX/OneDrive/Documents\Visual Studio UDEMY\my-app\my-app\node_modules\@testing-library\jest-dom\node_modules\aria-query\lib\etc\roles\dpub,docAppendixRole.js,.js,0.75,3/22/2022
C:/Users/XXX/OneDrive/Documents\Visual Studio UDEMY\my-app\my-app\node_modules\@testing-library\jest-dom\node_modules\aria-query\lib\etc\roles\dpub,docBacklinkRole.js,.js,0.67,3/22/2022
C:/Users/XXX/OneDrive/Documents\Visual Studio UDEMY\my-app\my-app\node_modules\@testing-library\jest-dom\node_modules\aria-query\lib\etc\roles\dpub,docBiblioentryRole.js,.js,0.8,3/22/2022
C:/Users/XXX/OneDrive/Documents\Visual Studio UDEMY\my-app\my-app\node_modules\@testing-library\jest-dom\node_modules\aria-query\lib\etc\roles\dpub,docBibliographyRole.js,.js,0.78,3/22/2022
